-4.5687, -0.4353
0.9292, 0.3667
-0.0660, -2.3875
0.0280, -0.4483
0.5808, 1.2020
-1.9426, 2.3199
-1.5976, -4.2504
-0.6690, -5.3246
1.4485, -4.4617
3.1744, 3.8734
3.1856, 0.2038
0.0768, -1.1009
-0.0699, -0.4362
0.1487, -2.9267
-0.2543, -2.7632
-0.6064, 0.0973
-1.6352, -0.0943
-0.1859, -1.8785
-0.4742, 1.8204
0.0363, 2.2173
4.4356, -0.0722
-4.9626, -5.1286
3.0514, 0.1576
-0.3664, 0.5572
1.7818, -0.8329
-2.2325, 1.0703
4.4311, 5.9981
-1.8780, 5.3498
5.2639, -1.0858
2.5326, -2.4929
-1.8169, 2.8742
1.8894, -0.5815
4.3820, 2.4598
-0.1908, 1.5370
3.8607, -3.4320
-2.7944, 2.8287
0.3806, 1.5152
-3.2032, 0.0084
-0.7796, 0.6525
1.1740, 0.2401
-4.0176, 3.4722
-6.4943, -3.8472
-0.9124, 1.2149
3.7599, 0.8587
0.1289, -7.9820
0.2976, 1.2821
-1.2271, 6.2588
1.4989, 1.9335
1.4845, 2.5488
-0.0882, 0.3851
-6.0449, -3.6267
-2.6368, 1.9189
2.6895, 0.4330
-0.0063, -1.7400
1.5696, 2.7505
-2.8149, 1.7454
1.4122, -1.5258
-3.2436, 1.8090
0.7989, 1.5374
-0.2509, 0.2427
-2.2770, -3.5667
-4.2636, 2.2515
0.9695, 2.2885
0.0255, 2.0987
1.2128, -2.6774
-3.3012, 3.3972
3.6375, 0.0865
-1.2925, -1.3899
-0.0113, 1.8067
1.2134, 2.1046
0.3616, -2.1171
-1.1201, 0.4831
-2.0297, 2.4235
-5.4006, -7.7215
-1.8424, -3.9334
-4.0324, -2.1649
-3.6059, 5.1224
-0.6649, -2.0784
-2.0806, 1.1651
3.8417, 1.5142
6.5745, 2.9150
-1.7885, 1.8638
-1.2741, -5.6107
5.2360, 2.9765
-0.0668, 0.9317
-0.5320, 2.6094
-1.4308, -2.4066
1.9639, 3.4555
-1.7240, 0.3001
1.2008, -1.7067
3.1836, -2.1766
1.1027, -3.7862
-0.2485, 0.8350
7.1696, 3.8998
2.0364, -0.3143
0.8323, 4.9547
-1.7930, 1.1908
3.4198, -3.3982
-1.8704, -1.8696
-1.9374, 2.4515
-0.1332, -2.3105
4.7098, -3.8477
-1.7836, 0.1732
5.7800, -2.0982
7.7345, -2.3339
-0.3964, -2.0769
4.2395, -0.9790
0.1332, 0.3048
-2.1797, 0.6801
-0.3065, 6.9248
-3.6676, 4.3470
-1.2694, 1.0942
-0.8484, 0.8030
2.1563, -3.7106
-0.0722, 2.9063
-1.5162, 0.1698
6.8308, -1.0337
0.5944, 1.1913
-0.2452, -1.5950
-1.8556, -2.0678
-0.5987, -0.0199
0.1307, 5.3430
-2.4199, 2.8291
0.8554, -1.8456
1.1950, -3.8655
-3.9234, -1.9581
3.9591, 2.9712
-0.2176, -4.2014
-4.5477, -2.7238
-1.7879, 2.6088
3.6994, -3.5814
-1.3653, -3.7944
-2.7041, 3.1392
0.1294, 2.6302
5.2457, 1.1984
-2.6880, -3.8838
0.7836, 4.4228
3.7719, -1.3170
3.8279, -2.0213
-0.1336, 2.4152
-2.0893, 2.5103
1.3355, 0.5783
0.8601, 2.9167
-0.6309, 2.0435
1.2824, 2.9236
-2.0431, 0.5611
-2.7860, 2.6341
-5.1527, 2.0063
-2.4321, 4.0222
-1.7035, -2.5255
2.5150, 6.1320
0.1649, 5.3456
-3.0395, 2.0953
-3.2789, -0.7611
0.3326, 1.1004
0.6407, 1.0405
-4.5806, -1.1671
-0.1143, -1.0754
-1.4332, 0.5155
3.1219, -1.6855
0.1651, 4.3757
3.7903, 2.3905
-0.4846, 1.5370
0.9360, 5.9619
-3.2610, 5.1891
-3.4782, -1.8305
-5.1820, -1.6765
5.3709, 2.3406
0.7144, 0.8102
-4.7671, -5.3896
0.1692, 0.2123
-0.8403, 0.3488
-3.6112, -1.2200
-0.9837, -2.2783
-2.1189, 2.9827
-2.1661, -3.1830
-2.2009, 2.7454
-2.5674, -2.9546
0.1512, -0.8635
-3.6596, 1.4784
3.1156, 0.8539
-5.6483, -2.0453
1.3632, 3.4522
-0.9879, 7.0129
-1.9045, 2.4306
8.3418, 3.2953
5.7171, 0.8062
-0.0157, -2.5952
-0.6648, 0.5167
1.2800, -2.3277
0.0997, -5.8399
2.1842, 2.7922
-0.4179, 0.5650
0.3887, 1.0924
-0.5823, -0.4532
0.1356, 1.2818
8.3316, 2.6008
0.3302, -2.3204
3.2159, -4.7920
-2.0929, -0.5140
1.5638, 0.4086
1.9053, -0.3791
1.4797, 3.2468
5.0179, -0.6190
4.2372, -0.2979
0.5889, 3.5413
2.8007, -3.3690
4.0731, -2.2093
-1.4733, -1.8284
2.3477, -1.7626
3.6839, -4.4430
-2.0621, 1.9164
0.1850, 1.6724
-0.2476, 3.0910
1.2196, 1.4537
-1.9699, 0.8612
3.4838, -1.6377
2.4329, -1.4629
-4.3164, 0.6520
1.0202, 3.5403
-2.3043, -1.8990
-0.0798, -1.2393
-2.1558, -1.3889
2.9019, 0.4828
1.8543, 3.1130
4.9731, -2.3694
-0.0839, -3.8783
-2.6749, 1.9134
-2.9407, -4.8498
2.4226, 3.1864
3.9619, 0.1492
-3.4802, 2.0451
1.0764, -0.1278
0.5358, 0.6813
1.6669, 0.4147
3.6521, 0.1789
0.2499, 4.3269
0.8081, -1.7452
1.3383, 2.4909
8.9251, -2.5582
-0.7504, -0.0822
5.4734, -0.6448
4.9281, -2.2850
-1.9666, 3.5360
-1.3801, 3.3817
4.7424, -5.1551
-2.7585, -2.0525
-2.4063, 0.6694
2.3213, -2.8914
1.0763, 0.4540
-0.3246, 0.5861
-3.9127, -3.1408
-0.0580, -1.7334
2.1453, 2.9626
1.7347, 3.4558
1.4565, -0.2428
0.1695, -2.0233
-1.7893, -1.4600
2.5334, -6.2660
-1.1331, 1.5879
3.5835, -2.8746
2.3444, 1.2480
-3.2435, 2.0879
-1.5433, -1.0525
3.7985, -0.3107
5.2139, 0.7387
2.4412, 3.1904
-3.1915, -2.9892
3.4652, 2.3224
-1.5825, -2.4680
-0.1857, -0.8796
-1.7497, -2.8239
-1.0377, -6.5956
0.1759, 5.0804
0.9785, 2.0529
3.0704, -0.4702
6.5185, 3.8787
-4.3275, -4.5882
-6.2320, -0.9580
-0.5082, 4.3565
-1.6349, -1.1739
1.9162, 2.1161
-3.0723, -1.4329
0.8044, 0.9200
-1.5095, -0.8540
3.2703, -1.0870
-4.5942, 0.0609
3.6548, 4.6026
-0.8035, -7.0215
1.9445, -3.3342
-1.4233, -5.1795
0.2653, 1.7994
4.7001, -4.6437
-0.9466, -3.3043
-0.4917, 1.5459
-0.2176, -2.4653
2.4244, 1.2487
3.9842, 0.4464
-1.7605, -1.9663
-2.0264, -0.5629
-0.9440, -0.7809
4.1460, -0.2071
0.1626, -1.8283
-3.5198, 4.3436
3.6439, -5.9795
2.3590, -3.7928
-1.1776, 4.7954
3.4217, -7.2968
2.0249, -5.5423
-2.0437, -0.6892
-1.1338, 4.7189
-1.8806, 4.9188
-5.2727, 2.1496
3.9817, -1.4434
0.3926, -0.6363
0.4655, -1.7092
3.1892, -1.4132
2.0319, -1.2037
-0.9894, 0.9901
1.2431, 4.4558
-0.0079, 6.2025
5.2050, -5.9871
3.0590, 4.3201
-3.5897, 0.3545
-0.5780, 2.4255
0.0112, 1.1309
-7.6029, -0.8485
6.8160, -2.2685
1.8511, 1.0252
-0.1198, 1.0966
-2.9856, 2.4285
-5.9057, -2.9189
-0.5156, 4.7119
-2.8362, -3.3075
-2.2942, -0.5685
-0.4565, -0.3479
-3.7412, -3.1141
-5.0558, 0.0407
2.4607, -0.5671
0.9311, 2.5345
1.2214, -5.6273
-0.4523, -0.6937
-1.1549, -0.8145
-1.5623, -5.0066
-0.7026, 3.1815
-1.3947, 3.4221
-3.3048, 0.1924
-1.3846, 3.6087
2.8998, 0.6852
-4.0116, -0.3222
0.0915, -1.2706
5.0196, 0.2276
0.5389, -0.3349
7.1622, 1.2817
-1.3029, 0.0883
4.9099, 2.6165
1.2344, 2.2971
0.5847, -3.0151
3.6692, -6.1878
5.4678, -0.5314
-3.9542, -1.5952
-2.0276, 5.3050
0.0974, -3.8056
1.6859, -0.1021
4.7433, -2.3617
-1.3400, 3.1954
1.8997, -2.0744
-1.5223, 0.0439
0.6809, -2.7891
-0.3130, 6.1676
-2.4402, -0.1439
-0.4940, -2.4921
0.3924, -0.5746
-0.6683, -0.5392
-0.3505, 3.7186
3.4068, 2.2316
-1.9897, 1.2544
-0.5881, -0.6539
-4.3263, 2.8102
1.5424, -0.1178
0.4244, 1.9389
0.1271, 1.5625
3.1303, -1.5958
7.5582, 0.1630
-3.1540, 4.0715
-5.4121, -0.7155
-1.2243, -2.2188
2.1084, -2.6619
3.1337, -1.9283
-4.1416, 0.8429
2.6566, 4.6781
2.4551, -1.5915
3.5550, 0.3364
3.1093, 2.5053
6.1454, -5.4508
-3.6560, 1.0652
6.1006, 0.3721
0.1318, -0.6516
-0.8422, -1.9371
-3.6975, 0.3003
-4.1804, -0.9258
3.8735, 1.9755
-2.8454, -1.4421
-1.1741, -1.9563
4.1794, -4.7758
2.3371, -0.5317
-1.3574, -0.2848
3.0229, -1.8068
-1.6592, 4.6876
-5.7514, 0.3865
-0.3678, -7.9986
1.1755, -2.7040
-1.1969, -1.8669
-1.7298, -3.6957
-0.0010, -2.0174
-1.7123, 3.0894
-4.9232, -0.5701
-1.0753, 2.3754
-1.7237, 0.8288
-1.8017, -4.1244
3.6284, -3.7418
-4.9248, 0.1695
7.1615, -5.5541
3.3537, -3.6348
-3.0123, 2.9063
1.0069, -4.6903
-0.4104, 1.8973
1.9014, -1.9983
2.3364, -3.3624
-1.7227, -6.0096
-1.6293, 1.8652
-5.7303, 0.4123
1.6299, -0.5313
-0.5478, 3.3283
-2.1373, 1.6451
0.9341, 0.9358
-5.4151, -2.2799
-2.4383, -0.3282
3.4019, -0.3676
-4.9213, -5.7228
-0.8464, -4.8993
0.0214, -3.2793
-1.1990, -0.3960
-0.5704, 0.9923
4.1495, 0.5031
-2.6259, 0.7357
-4.9283, -4.5582
-3.7033, -4.8669
-1.9151, -0.8471
0.0313, 1.2383
-0.6542, 0.1127
-0.3722, 1.0690
2.6477, -2.1613
-4.8791, -3.8003
-2.5850, -2.5616
-1.1430, -4.2119
2.2586, 3.5439
0.3224, 3.2306
3.9003, -1.2470
-4.3769, 1.0452
4.8310, -3.4027
-1.4938, -0.8604
2.4013, 2.7098
-2.5969, -0.7996
-6.9459, 0.0724
3.1821, -0.6505
1.4895, 3.9320
-3.7726, -3.7593
3.9121, -1.0814
-6.4879, 1.0563
8.7775, 0.3169
0.7925, -1.5823
7.0880, -4.0179
-1.5432, -2.3480
6.8013, 1.1758
0.1849, -2.2098
-0.2086, 1.1349
-0.9905, -1.3666
0.8493, 1.3204
-4.5203, 5.1718
-1.2238, -1.8570
-0.9705, 1.4582
-3.7297, 1.9669
2.1302, 1.9766
-3.6044, 2.6591
0.5281, -4.0099
-2.9760, -0.1096
3.3803, 1.4421
-0.5546, -4.2821
-4.0222, 0.0971
-0.7522, -2.4862
-1.7547, -1.4358
0.6064, 0.3971
-2.7282, 2.9980
1.4977, 4.7503
-3.7254, 1.6598
-1.8392, 1.0736
0.4712, 0.8684
-1.4421, 3.5975
5.6193, -1.7331
5.6377, 4.2943
-0.2840, 2.1449
0.1681, -2.4272
3.6005, -0.6813
2.9705, -2.3909
1.9432, 0.2739
2.6537, 4.7929
3.0268, -2.7362
0.1646, -0.0447
-0.1132, -3.3184
-0.0257, 5.3790
-1.4688, 0.2682
2.0327, 3.3494
0.1380, 0.1228
-0.4068, 1.7362
2.6453, -0.6779
2.6114, 2.1797
1.7949, -1.2120
0.0052, -1.2688
3.4461, -1.9852
-0.9602, 0.3956
3.1146, 0.8000
-1.5958, -1.7897
-2.9346, 3.4651
0.0153, -3.0083
-4.5199, -1.7934
-2.2945, -0.3273
1.9102, 2.3359
-3.5113, 4.9873
4.5082, -1.1849
-2.3646, -5.8145
2.8770, -0.4884
-4.3254, 3.6375
2.3122, -5.4338
1.7725, -4.6267
0.2493, -5.1721
2.2178, -3.2077
-0.7804, 3.9088
1.7398, -0.6648
-5.8612, 0.0365
-3.9939, 7.5168
-2.5490, 1.0102
-1.3854, 1.8017
2.2410, 0.0580
-2.1129, -2.3978
4.3645, -1.7818
-0.1586, 0.4016
1.5312, 2.9449
-2.7360, -0.9579
-0.3627, -1.1651
-6.1764, 0.0590
-4.0164, 1.9991
-0.4360, -0.6495
-2.1236, -3.1471
1.1260, 0.5174
-2.0494, -1.8465
-1.9841, 3.3334
-0.0194, 2.3387
2.6764, 0.8810
-1.2222, 0.4278
-7.3265, -1.1272
-0.1197, -2.0950
3.9009, -1.6428
-1.5373, 4.4341
-4.3718, -1.7264
4.6391, 1.2511
-3.4049, -0.5120
-3.8168, -6.6237
4.8280, -0.7170
-1.3763, -2.2504
0.5075, 0.0066
1.6215, -4.3642
0.2060, -3.6240
-3.4840, -4.7968
6.5128, -7.2791
3.9660, -1.7508
-0.2072, 2.2443
0.6158, 0.6942
1.8770, 0.0341
1.7402, 1.6347
-0.1074, 0.8679
0.3980, -4.7288
-1.2313, 0.1869
-1.4757, 2.9165
6.8042, -0.2504
1.7379, -0.7439
0.2020, 1.2289
-0.2644, -0.9996
-1.3725, -1.4160
-0.8266, 1.3910
6.2861, 2.6671
0.2753, -3.3673
0.9010, 0.5113
0.3026, -3.9790
-3.2149, 0.7596
3.0922, 3.1197
2.2554, -1.5006
0.0734, 0.4666
3.0303, -0.3283
4.1190, 4.7955
0.4295, 1.0587
-0.0485, 2.2940
3.7306, 0.9510
-2.4937, 1.8059
-2.4792, -3.7514
-8.2001, -2.3335
0.7900, 2.7931
-4.1939, 1.0984
-0.2336, -0.0028
-1.5572, 2.7428
3.9471, 3.7889
1.2068, -3.5551
0.8030, 2.4436
-7.7707, 2.2860
-0.0808, 1.0162
-3.5250, 2.9670
5.0368, 1.4940
2.0566, -1.5933
0.9634, -1.4260
-0.3547, -0.7835
-1.7737, 1.8598
0.3141, -0.0727
0.3372, -0.1499
-3.0660, -0.1788
1.5122, -6.0256
-1.0093, 2.3745
-5.9900, -4.5832
-0.7175, -0.8696
2.1577, -2.1420
1.4286, -0.2538
5.0707, 1.5230
-1.0797, 1.9395
2.4847, 1.3901
2.8517, 6.0524
2.3340, 4.2801
-2.7839, -2.0438
-0.5717, -4.2171
2.8510, 5.0136
5.5177, -1.8891
-7.8714, 1.7965
6.2425, 1.6925
5.4550, -2.0681
-3.4061, 5.2243
-7.1148, 7.2230
-1.5728, -0.0496
-2.0749, 4.5730
3.8192, 1.1375
1.6736, 3.1041
-2.4078, 3.3154
-3.8820, -0.2729
2.0096, -3.0043
-0.5647, -2.9676
-1.2846, -1.8422
2.9388, -0.9834
-0.9436, -1.0210
-1.5532, 6.6508
-0.7436, 1.8557
-2.7865, 0.0895
0.2839, 1.4137
5.7392, -6.2218
2.2620, -1.1257
3.4443, -5.3895
-2.8501, 1.7756
-0.3208, -1.1295
-1.3531, -3.7348
-4.3467, -0.1362
2.3305, -2.0894
2.3091, 4.4777
-1.7174, -6.3483
-0.1691, -2.1718
-0.5191, 5.8904
-4.1590, -1.3324
-0.3153, 6.4937
-6.3948, 2.2091
0.5335, 1.4305
-1.9144, 0.9490
1.9408, 3.2510
-1.6391, 1.0460
-0.2170, 1.5809
0.2003, -2.7699
0.0553, -2.8487
6.0634, -4.0475
-0.0211, 3.7266
-0.3826, 2.9456
-5.5667, 1.8414
-0.9873, -0.2967
-1.5914, 2.0987
1.0869, 4.1429
1.1395, -0.6663
-1.7156, -0.9019
-2.8189, 1.5027
0.3538, -0.2509
-4.4588, 0.9789
-0.4715, -1.2863
-0.1008, 1.3906
3.4221, 0.5545
-1.0695, 1.6246
-1.2111, -2.7633
0.3955, -2.9614
0.2356, 0.2540
-2.6072, 3.6140
0.9402, 3.8631
-1.7882, -1.2668
-3.0875, 3.1571
-1.6717, -3.3833
0.9677, -6.4190
1.0698, 2.8498
-2.8454, -1.4141
-4.2635, -1.5874
-2.5732, 2.3068
-0.1741, -1.9371
-0.4718, 1.5052
1.5439, -2.0175
-1.9633, -0.3157
4.3690, -0.6185
-0.6251, -4.5096
2.6826, 3.8309
0.3780, 0.2236
2.9988, -3.7843
1.1076, -1.7313
1.3983, 1.0681
2.4971, 2.7478
1.8694, -1.2318
-0.2457, 0.9292
0.5735, 1.4817
1.1566, -3.9912
1.6258, 0.7060
-2.7409, -2.4770
2.0447, 0.3828
-2.3699, -3.2657
2.8193, 1.4311
0.7712, 4.2351
-1.4240, 1.3448
-2.5020, -0.4041
-0.3536, 1.3944
5.9142, 1.8710
5.6427, -3.1640
6.0595, -3.1682
1.9343, 0.5857
-3.4306, 0.2318
2.4265, 1.2554
3.4659, 0.2176
-6.9518, -3.6148
-5.8396, -1.6956
-0.0717, 1.4162
0.7669, 2.6265
-2.1038, 0.6514
-1.5500, -1.2400
-0.1428, 2.7672
1.3157, -0.3025
7.8295, 3.9722
4.7880, 3.5103
7.0785, 5.0043
-2.0088, -0.3712
2.6076, -3.4264
2.0152, -0.1755
-3.8540, -1.5311
6.0360, 0.2384
3.6881, 0.3364
-2.1659, 1.3386
2.9043, 0.3972
4.6204, 3.7871
0.3093, -0.5329
0.6910, 2.3590
4.0088, -1.0894
-5.8731, -3.3777
-0.0849, 0.6617
0.0506, -2.4146
-2.8344, 2.2031
-1.9794, -0.1422
2.4657, 0.7777
4.8789, 1.0920
-3.1341, -2.8852
-2.3584, -0.3120
4.3925, 3.1286
1.8394, 0.8787
-3.9305, 2.2284
1.9082, 1.5018
1.0080, -1.7766
-1.0993, -1.6501
4.4055, -6.7300
-1.0569, -1.2512
-3.0921, -0.4433
-3.0924, 2.4142
-1.3475, -5.4376
2.3307, -6.5781
-0.2159, 2.5081
3.9109, -1.1675
-0.5027, -1.4245
-3.9735, 3.2085
-4.7646, -3.0672
1.3612, 0.6335
-5.7462, -0.0686
-0.9011, -0.9554
-2.5996, -2.8714
5.4258, -1.6649
3.4271, 5.3166
3.0638, -0.6304
-3.6116, 1.2808
3.3462, 1.6791
0.3073, -4.7345
-0.9971, 3.3091
4.3237, 2.1455
-4.6478, 4.6757
6.7119, 4.5850
-0.9958, -1.4731
7.3867, 3.0479
1.8134, 3.3086
1.3308, -5.1668
-0.0295, -2.4619
3.9972, 3.9682
-1.8320, 0.9073
2.1054, -0.1776
-1.6811, 0.5642
2.7485, -2.3027
0.1229, -5.4548
-1.7094, 1.8994
2.6346, 1.2135
-0.2121, -3.6672
-1.7299, 2.3194
-2.4884, -0.5119
2.0431, -2.4935
-3.4373, -6.7445
-2.4105, -2.6452
1.7581, -0.3474
0.4310, 4.4216
1.2714, 1.6016
-1.0402, 5.0731
1.8922, 0.3894
-6.0415, 4.6831
-1.7322, -2.6528
-1.6667, 4.9066
0.3502, -0.0852
-0.0976, -0.7191
1.6981, 0.7906
8.3015, -6.4006
2.4414, -1.7478
2.2126, 3.9513
-1.3043, 1.1354
-3.2716, -1.7923
-2.3641, 1.6275
-0.8018, 0.8936
8.3495, 4.1794
1.2090, 1.9302
0.4530, 1.0085
7.1561, -5.2053
-0.2168, 2.6035
1.3209, -1.8513
1.2941, 3.9231
-0.1226, 0.1088
3.0044, -4.3999
1.1869, 2.0595
0.9754, -3.7657
-8.0405, -0.0023
-1.0156, -2.2596
0.2486, 0.5799
-0.9783, 4.0430
-5.2695, 0.6408
-0.5625, -0.0337
5.4376, 1.6897
-3.2553, 1.1881
1.9941, 0.6070
2.2920, -2.5092
2.0204, -4.2254
6.3005, -0.8384
-3.1446, -0.1131
-0.5937, -0.5576
2.0623, -6.5247
-5.7893, -0.8004
-4.7514, 2.7971
-5.7440, -2.0355
2.9451, -3.1209
-0.6556, -1.6292
5.2040, 2.0616
3.1688, -5.6416
1.4613, -1.5929
2.0457, -1.4942
1.9009, -1.3890
-2.4913, 0.1644
0.6737, 0.9695
-1.0955, 9.2667
2.0520, 5.3222
1.4669, -3.2943
2.3523, 4.4158
-0.3235, -0.0791
-0.3395, 1.7125
3.1155, 4.6052
0.4128, -1.1221
1.2480, 0.8820
-1.6219, -1.7274
1.7506, -1.9150
-2.5181, -3.6427
-7.1852, 2.7462
-4.2676, 0.6484
-1.7854, 3.5761
3.9881, 0.5674
-1.2093, 4.1808
0.4088, 5.0820
1.5343, -2.8878
1.2218, -2.0609
3.0598, -0.9605
-3.5510, -2.1671
-0.9341, 1.1747
2.3058, 1.5805
2.4272, 0.2109
0.8930, -5.5299
0.9148, -1.3828
-0.4165, -0.9280
4.5324, 2.7893
-2.1217, 3.9082
-1.9143, 2.4416
-5.3526, 5.3098
9.0358, 0.2792
-2.4874, -1.1099
1.5951, 0.9541
-4.0072, -3.5825
0.5504, -0.3188
1.3815, 4.3056
-1.8894, 6.0290
-5.7528, 3.2146
3.4080, 1.6395
-3.6840, 5.8163
-1.7862, -0.4235
1.2890, -0.8604
-3.3947, 0.2912
-2.9352, -0.8996
-3.9270, -0.4358
3.2117, 0.2424
-2.3209, -5.0583
5.9250, -1.5481
0.3081, -3.4535
-2.3626, -0.0829
5.5379, -2.4903
-4.0572, 5.7157
-1.7851, 0.4648
2.8357, -2.6864
0.9429, 2.6732
-8.6389, -1.4929
-2.8914, 1.5961
-0.0328, 0.5887
0.4031, -0.6449
5.8194, 0.7990
-4.8179, -6.1963
-2.6664, 3.6542
0.4546, -1.9755
-1.7801, -3.8516
-0.1147, 3.9509
-2.4771, 2.2386
0.2096, -3.5527
1.2321, 0.0021
3.1405, 4.0561
2.9426, -1.5624
1.1561, 0.5462
1.7398, 1.7805
-7.7759, -1.5162
-8.5960, -0.9790
-2.5334, 2.5611
4.1324, -1.7198
-1.8995, 0.2026
-1.2272, -0.8552
-3.3176, 3.0938
0.9229, 1.8318
-0.1668, -4.0926
1.1317, 3.4645
-5.5766, 1.6223
-2.9047, -2.8964
3.3487, -2.7445
1.1730, -2.4324
-1.8276, -1.1012
2.1478, -3.2820
5.2695, -0.9438
-1.7344, 0.2437
-2.9331, -0.5902
1.8438, 2.1841
7.9920, -2.1257
0.3656, 4.1220
0.7454, -0.6653
10.2874, -1.7797
-2.5729, -1.6032
1.6757, 1.9241
-3.1425, -5.7167
-4.7300, -0.0018
2.2144, 3.5457
0.7979, 1.7877
4.2451, -5.0039
-2.7203, -10.9739
-0.7233, -4.8255
-3.2633, -3.2222
-5.1229, 2.0775
1.7768, 2.0901
2.5079, 3.2401
-1.5574, -5.2688
-2.3179, 2.1506
2.7475, 4.7441
2.7109, 2.2227
-0.0910, -5.7200
-2.4092, -1.0540
0.2707, 1.1110
4.0206, 0.6736
-0.7290, 2.4179
-4.1188, -1.2224
-1.9225, -0.5799
-3.7893, 1.5985
-2.5540, -0.8971
-7.9783, -5.6021
-2.9344, -0.6549
0.4198, -0.3344
-3.2249, -3.2545
-1.8090, 3.8286
0.3336, -2.1432
1.2431, 2.7729
1.3885, 0.7727
-3.8837, -1.5245
-1.6662, -1.8531
-0.4656, 4.7664
0.6030, -5.6357
2.0338, -2.2406
-4.2068, 3.7358
-2.7733, 5.3103
-2.9380, -4.0752
-1.1647, -0.0306
-4.4904, -5.1788
2.7899, 1.9502
-2.1265, 4.1040
-2.3684, -1.8775
2.1604, -1.3014
3.8994, -0.3704
-3.9816, -3.5814
-0.2376, -0.5204
-2.4864, 0.0041
-0.3594, -0.4404
-0.8070, -4.2706
-2.8121, -3.5407
-1.3961, 2.9947
1.9371, 1.6366
-0.4296, 1.1623
-0.5823, 1.2679
-1.8030, -1.3086
-2.1855, 1.1088
-1.5311, 3.2951
1.8964, 1.4420
-0.2144, -0.3433
4.6780, 1.7026
-3.0682, 3.7406
-0.2670, 0.7740
2.1122, -5.7492
-2.9877, -2.0599
-2.3001, 2.2707
-1.3036, 3.6754
1.3709, 5.1986
0.3545, -5.3304
-3.4291, 0.7011
2.5212, 1.4945
-4.7939, -1.9784
-0.0852, 4.9554
2.4900, -0.1580
0.6779, -4.3901
-1.9652, 3.9079
2.4960, 2.0336
-1.4964, -3.0040
1.2823, -0.8638
-2.6087, -6.2706
-3.1318, -2.6495
1.6598, 4.2387
-0.7512, -0.2596
-0.1480, 1.0438
-5.7842, -5.2034
2.7194, 1.8663
0.7677, 2.3329
-8.3725, 3.3051
-0.7316, -0.9949
1.7973, -4.2053
-0.4512, 0.6436
0.4722, 4.1190
6.8708, -1.6094
-1.1943, -0.0786
-2.4451, 2.9442
1.8207, 6.2973
0.9373, -0.2310
1.2938, -4.5471
1.5920, 0.8550
1.2337, 1.4309
-0.0428, 5.3479
-2.7892, 0.8576
1.2506, 2.3015
0.5930, -2.1806
4.9970, -1.0854
1.9607, 7.0908
-4.2138, 2.6258
1.8282, 0.1200
-0.2297, -6.0696
1.5882, 3.1085
0.0663, -0.9555
-3.8082, 4.2664
2.0913, 1.8906
-2.0801, 4.2748
-6.3016, 4.7987
1.2642, -1.8957
0.4743, -4.3982
2.9202, -0.3138
1.5255, -4.0375
2.7552, 5.9203
-6.2354, 1.1403
1.5233, 3.7742
4.6640, 2.6398
1.9438, 1.3950
2.1569, -4.1880
-1.8618, 3.2349
-2.8437, -0.7662
